"COUNTY","MEDINC","BACHELORS","GRAD","UNEMPRATE","FORBORN","AGE65OVER","WHITE","MALE","MGMTOCC","SALES","CONSTRUCTION","PRODUCTION"
"Knox County, Texas",50719,18.8464662875711,7.18927701056052,2.65455815578065,9.13291655341125,18.4832835009513,80.4566458276706,49.3884207665126,11.6480793060719,10.0371747211896,10.6567534076828,17.1003717472119
"Lamar County, Texas",48036,18.7419543592744,5.94207138677589,2.26780481590011,3.81450558293934,19.332059148979,79.7605874660497,47.8281862991651,10.1757548445246,9.4411897251014,10.7616043262731,19.4411897251014
"Lamb County, Texas",44935,12.5575199806248,2.76095906999273,2.42449147318677,9.51759102780765,16.8535873406053,87.0640651405746,49.7234598248579,12.4469850636179,9.18310898026922,9.90226811727826,14.9917020099576
"Lampasas County, Texas",64808,18.4254494419568,6.07498496290851,3.85063497611558,4.82696671709531,20.0548411497731,84.7343040847201,51.196104387292,17.0150987224158,10.5807200929152,8.69918699186992,14.8896631823461
"La Salle County, Texas",47162,6.73807205452775,0.798442064264849,1.36,7.20434379552377,15.7595020527083,78.7180505893259,58.4293471063435,12.2386013027083,9.42749400068564,17.9293794994858,13.9184093246486
"Lavaca County, Texas",54211,17.8615174003891,4.56805245334678,1.96103159089476,4.26962933439617,23.3160621761658,80.0119569549621,48.6598246313272,13.4245970412895,9.28461028924707,13.0492382424376,20.015455950541
"Lee County, Texas",56696,13.974561476432,4.53903067586666,1.50115473441109,8.65843717247001,18.9297775707465,82.6540118784209,49.1498777221381,13.1517605201816,9.28720402404613,14.9061464850939,13.041344620292
"Leon County, Texas",43392,14.9947542571221,3.72851263013478,2.99496040316775,6.11255411255411,24.5945165945166,85.991341991342,49.5295815295815,11.6696588868941,11.2507480550569,14.721723518851,14.6469180131658
"Liberty County, Texas",50917,9.88112391930836,2.75756484149856,3.89802130898021,9.34167314588096,12.9692595128404,77.0809882445778,49.2996646281318,10.3985472617796,8.77377425212654,18.7071904170251,21.2622256204403
"Limestone County, Texas",45781,16.6728326550746,4.9574546799852,2.94039026998129,9.98116760828625,19.2090395480226,73.2879643896593,51.2155452833419,13.8389277122236,9.86367281475541,13.7243670523542,19.0285256043075
"Lipscomb County, Texas",63182,23.6117817479479,5.84258812168035,3.81832797427653,12.9051802484096,16.4798545895183,79.3698879127537,46.8948803392911,9.25578486554096,10.7567229518449,11.3821138211382,20.0750469043152
"Live Oak County, Texas",50212,11.0918142873683,4.06391108023619,1.29206730769231,6.13552361396304,20.7802874743326,93.82340862423,54.6694045174538,15.30852567122,14.6490814884597,16.839378238342,14.4135657089025
"Llano County, Texas",58941,25.8937423455998,7.41237534262553,3.03337783711615,3.93436509416371,37.1760208838337,91.674435950028,49.2168562371807,13.499876938223,9.85724833866601,14.336697021905,11.4939699729264
"Loving County, Texas",44076,0,0,0,0,45.2991452991453,100,70.9401709401709,64.7887323943662,0,0,26.7605633802817
"Lubbock County, Texas",53425,32.0001093703005,12.009952697345,2.79756289470107,6.53551324288568,12.4293107473605,77.8859373784015,49.2561415341513,13.7440695310112,10.7738514492272,8.76845588528446,11.3466317594057
"Lynn County, Texas",46163,20.7474226804124,5.74742268041237,2.25849731663685,3.58477743798845,16.8025823989127,83.3673122663948,51.4610941216446,16.0091918805056,8.77058598238223,12.638835695136,12.638835695136
"McCulloch County, Texas",48618,17.6660682226212,6.51705565529623,2.7825543223386,5.42032622333752,22.7979924717691,80.702634880803,52.2961104140527,11.2598196101251,8.64125691009601,14.7221414023858,21.0939773057899
"McLennan County, Texas",50210,25.0242282494928,9.15763222163357,2.80066812335051,8.57210336751363,14.4340569584129,74.8808281997284,48.8039520557382,12.6412880291291,10.5195948161314,10.2564323801964,15.8242592624549
"McMullen County, Texas",67386,14.7826086956522,4.56521739130435,3.1434184675835,5.11049723756906,13.2596685082873,88.8121546961326,46.1325966850829,22.8668941979522,4.77815699658703,15.358361774744,11.9453924914676
"Madison County, Texas",60499,13.8288151081328,4.28469895420855,2.61471861471861,11.7244748412311,15.4581617698374,71.5262753855817,57.094005164352,10.3053435114504,13.5194857372439,10.4660506227401,17.3362796303736
"Marion County, Texas",39093,16.677893035161,3.4756836858413,5.16870064608758,2.67347551817363,26.2240913187143,72.1337739060779,48.3428456994092,8.13492063492063,12.2448979591837,12.046485260771,15.7596371882086
"Martin County, Texas",70000,19.3918709277071,7.9118833385045,2.67166042446941,7.91050035236082,10.9055673009161,83.2628611698379,51.1451726568006,17.9063360881543,12.396694214876,12.396694214876,12.5934671389217
"Mason County, Texas",61434,35.0451075641915,10.7564191533657,3.17037037037037,7.10922787193974,26.6713747645951,88.6064030131827,49.1760828625235,20.3319502074689,12.551867219917,8.24688796680498,4.04564315352697
"Matagorda County, Texas",48733,19.529402000249,6.61493131925136,3.75008819586538,10.0269087548585,16.6046043869425,63.3905031121742,49.9442798510505,8.11996130280555,7.57820058045792,16.1689777491132,17.1686552724927
"Maverick County, Texas",41385,15.6591911986943,3.63597896391223,4.32323232323232,29.742848290819,11.7921443078936,81.0062308513202,49.7005060415161,7.2929542645241,12.88742388866,11.0699079796731,15.9730806207938
"Medina County, Texas",62701,20.2912991237582,7.70741142338013,1.86535902616924,5.94074976901453,16.7253140419509,83.331695138493,51.6463858145432,13.5626070494907,8.52339313080321,16.7132425854142,13.8645992968539
"Menard County, Texas",43826,26.7065868263473,11.5568862275449,2.71493212669683,7.06831119544592,33.8709677419355,79.1271347248577,54.9810246679317,11.897738446411,7.66961651917404,19.960668633235,17.3058013765978
"Midland County, Texas",83217,27.4434262203105,7.60052365812605,2.39243894543186,13.9793737371378,10.2354617549843,77.4156437239398,50.5395998551723,17.2670618635051,11.604522548435,13.8681352087645,12.8544202415611
"Milam County, Texas",48253,15.1185061048599,4.69236293990903,3.708084756223,5.1498165100617,20.7807396055975,84.1230794047667,48.957535185708,10.4783157077714,8.19831182691375,17.8034345590375,12.8165324536723
"Mills County, Texas",50198,21.0933186085036,5.71507454445058,1.21773015099854,6.9304900553619,29.3828173057207,92.7824482263687,49.8462169366414,21.2583412774071,7.38798856053384,11.63012392755,10.4385128693994
"Mitchell County, Texas",44939,12.1438133486326,2.94511378848728,1.41070389761489,3.54893410852713,15.7582364341085,75.5329457364341,60.6225775193799,16.0616438356164,10.3767123287671,16.4041095890411,9.86301369863014
"Montague County, Texas",57511,17.4391823808838,5.19648769252915,3.47965395706504,3.39103869653768,22.2403258655804,92.9938900203666,48.1924643584521,9.35322166524025,11.6028854383176,17.7405550800831,16.3100623548111
"Montgomery County, Texas",83274,34.9109898303681,11.4887326277418,3.00806041233889,13.4982412383851,13.1375087260331,82.3163127681349,49.4971093956502,19.8117642031494,11.9686060010398,9.97906117129244,11.4397937454152
"Moore County, Texas",53967,14.2373700749335,4.8747079203932,2.47955859868377,26.9828522840002,11.0680712362417,75.3507487363598,52.7422173933582,9.63116883116883,5.41298701298701,9.94285714285714,31.2831168831169
"Morris County, Texas",43995,14.1201264488936,3.93396557780119,4.07686051240342,3.96536376143077,21.5181678400906,70.1788459982196,48.3936230476653,6.35838150289017,10.9228622682878,10.0857085907913,24.3571855690652
"Motley County, Texas",45417,16.7497507477567,2.99102691924227,2.63876251137398,0,30.3964757709251,87.5917767988253,51.9089574155653,22.9235880398671,3.32225913621263,15.1162790697674,13.1229235880399
"Nacogdoches County, Texas",44507,24.4371880641393,9.21206328979505,4.55466770610018,7.97787338660111,14.7295636140135,73.3912108174554,47.919483712354,10.5493022760359,10.716187906118,11.4440933139225,15.3144196285907
"Navarro County, Texas",47574,16.9843589663858,5.99521129388352,2.95876696087472,12.8489135927236,17.0308236483072,72.7842344618494,49.0914603335018,12.7684137612561,8.90325559916878,10.7088432232741,21.8286769799123
"Newton County, Texas",40690,8.79869799613468,1.67836435764419,5.67873104898782,0.993617638526255,20.7716855236438,75.2465912387583,51.47954743255,5.59373806796487,12.3138602520046,15.5211912943872,19.3585337915235
"Nolan County, Texas",43692,15.0639011104127,4.33689503456945,4.5881126173097,6.0599959734246,18.2269646332461,85.7459230924099,51.4730554996309,9.6558473332246,7.2255749469907,12.7059207307128,20.8285760887294
"Nueces County, Texas",56784,21.6805027411887,7.73441489653542,3.56175017642908,8.73392590383569,14.4837374465347,82.3054471753495,49.4059107941163,11.4717663149668,10.5705353653771,13.1899667839,11.9816090269637
"Ochiltree County, Texas",53431,16.6926406926407,4.43290043290043,2.478656017626,24.5382053093772,10.1039668920965,80.9427677399818,49.3186635712123,10.4533450704225,11.1135563380282,23.8336267605634,17.6496478873239
"Oldham County, Texas",64250,26.8057784911718,5.7784911717496,0.271923861318831,3.36492890995261,12.7488151658768,93.0805687203791,57.2511848341232,18.859649122807,9.21052631578947,8.22368421052632,16.1184210526316
"Orange County, Texas",63488,15.9923684538987,3.54831232280727,2.70191793382746,3.0593487394958,15.6512605042017,85.6175993124523,49.5201489686784,11.3580966511234,9.87971598134803,14.3360534124629,17.9843153878762
"Palo Pinto County, Texas",55986,18.07534350758,6.06905643157735,3.39878489037598,6.54348430119478,19.3838566268408,91.063489858294,48.9024729091414,10.9101141662647,9.16546068499759,13.0085222704615,17.4786943238463
"Panola County, Texas",51297,15.5640292341913,4.00381315538608,1.50896115923081,3.12257396704908,19.0934184421634,80.048305011645,48.9993961873544,12.6685212925316,8.74170768243099,12.9895142306869,18.9920821741922
"Parker County, Texas",84189,26.6985041385144,9.4077587776124,2.98321422635865,5.29805629591107,15.5532442017523,91.8495886512528,49.8414555750576,17.8944771655,11.0271670418453,11.9892688642881,11.5529310185328
"Parmer County, Texas",58558,15.0877774097383,3.92514077509109,0.935623516268678,21.4960058097313,14.2130926444652,83.8572466023446,50.6587820313311,12.9165759093879,5.20583750816815,12.2413417556088,23.0450882160749
"Pecos County, Texas",53879,11.5526889879541,4.13544531916912,0.537941152498166,13.7233704292528,12.6613672496025,79.2241653418124,56.731319554849,10.7566393853349,9.62084516452313,19.7594788708869,16.9868047436112
"Polk County, Texas",50351,14.3097457393415,3.85803320280183,4.58958302995,6.00737713089423,18.7099990030904,82.2171269065896,53.7593460273153,9.64200477326969,10.1405462741978,15.0676213206046,15.2161230442853
"Potter County, Texas",43652,15.3800063911376,4.7427567106945,2.0080815769149,16.0737979936276,12.5681397530489,75.6497046220938,51.522527319287,8.14950370974479,9.95166391502397,12.3008374276451,20.885962643964
"Presidio County, Texas",22716,19.4802259887006,4.8361581920904,5.73071216617211,39.2773207990599,23.9864864864865,78.0552291421857,49.2215041128085,11.5983026874116,11.7751060820368,12.5530410183876,0.99009900990099
"Rains County, Texas",52612,15.2988403211418,4.60526315789474,2.11034066927947,3.36638613448879,24.022998083493,90.3841346554454,50.729105907841,12.6664056382146,8.24197337509788,13.7431480031323,19.7533281127643
"Randall County, Texas",68186,30.9325853951718,9.88569456965731,2.45904704914354,5.1005477739789,15.039888239403,86.6225506415205,49.0886364471894,13.9812579866534,11.7549339769984,9.80974016754224,11.8401249467556
"Reagan County, Texas",61659,11.6561656165617,4.14041404140414,4.27827380952381,14.4184811471057,9.79819437068508,48.0881571959639,54.7265002655337,20.0584795321637,2.57309941520468,28.187134502924,16.374269005848
"Real County, Texas",38659,16.7840861997513,5.55325321176958,0.463788797716732,2.68299795858851,29.7171186934966,94.925634295713,44.9110527850685,15.4320987654321,16.5123456790123,12.037037037037,7.02160493827161
"Red River County, Texas",37135,15.6716417910448,4.27712185341947,2.63707831625037,1.70037144036319,25.3074700784152,78.2088320264135,47.2967395790343,12.3618501841998,5.91485878018829,11.6659844453541,16.9463774048301
"Reeves County, Texas",61543,10.5522777831512,3.02737208627527,6.20904586862714,18.6092885629744,11.7522192203782,77.9171491058793,61.4820532612891,10.3854217061764,4.45089501693275,21.6416706982745,24.4637961619094
"Refugio County, Texas",51054,11.072092542863,3.11919024994836,3.48501263994222,1.24019957234498,21.9387027797577,80.3136136849608,47.9971489665004,9.38375350140056,9.83893557422969,9.69887955182073,13.2703081232493
"Roberts County, Texas",61964,23.936170212766,7.80141843971631,0.770416024653313,2.29591836734694,24.8724489795918,96.6836734693878,51.0204081632653,21.5633423180593,14.55525606469,3.50404312668464,18.0592991913747
"Robertson County, Texas",53823,18.4235354661635,5.61797752808989,5.27872246044655,4.3992043992044,19.2289692289692,73.7978237978238,48.7714987714988,11.5679442508711,8.18118466898955,8.86411149825784,16.5993031358885
"Rockwall County, Texas",105956,42.8501945525292,15.889469844358,2.5748176603421,8.22831727205337,12.150234741784,80.0088954781319,49.311588831233,21.6765039283899,12.3363170855646,6.52777234882539,8.26134542469609
"Runnels County, Texas",48489,16.6050085372795,3.429140580535,1.57783575599453,4.01750972762646,20.7295719844358,86.1381322957199,50.4669260700389,11.6009797372523,9.4188376753507,12.0685816076598,14.0280561122244
"Rusk County, Texas",56223,15.9479974160207,5.56363049095607,4.00767772073447,7.18122545750908,16.7203823071794,76.1113580795733,53.3748240349707,11.9153216588176,8.53641808787893,15.3582369347538,21.3158977641626
"Sabine County, Texas",38917,17.3502767991948,7.07096124811273,3.81550892155763,1.40401146131805,30.5921680993314,88.0038204393505,47.7459407831901,6.70492298399275,12.3527635155542,14.1347025067955,14.4971307762005
"San Augustine County, Texas",41568,13.961038961039,4.9025974025974,5.39165818921668,3.5956416464891,26.8280871670702,71.682808716707,49.6125907990315,10.7432432432432,9.15540540540541,12.7364864864865,18.4121621621622
"San Jacinto County, Texas",44566,15.1666585803697,5.16714375818738,3.72268208295012,5.20403163715266,21.7680408763211,84.5628893399594,49.2160705536502,13.7908678336575,7.69658238399555,13.9112716495323,19.8388441233676
"San Patricio County, Texas",56111,15.88013762321,5.10042774781477,2.90874189567704,5.13819827084173,14.8546342337499,87.5195986202571,50.6293956905434,11.0501345418496,9.58787707123637,13.1213709106359,15.996317802011
"San Saba County, Texas",45169,17.3654121010005,3.07289185326346,1.10463948584053,6.81212524983344,23.4343770819454,81.3124583610926,50.6662225183211,18.5655737704918,7.5,11.1885245901639,11.7622950819672
"Schleicher County, Texas",45250,16.0770031217482,3.01768990634755,9.20520880107768,13.0434782608696,23.4299516908213,60.5935127674258,50.9316770186335,18.4336198662846,9.16905444126074,19.6752626552053,12.4164278892073
"Scurry County, Texas",50277,16.1166607206564,4.6111309311452,1.8337500947185,7.11668045868306,15.0786144934389,83.3550065019506,55.2665799739922,8.96169958108917,7.15140634350688,16.6816277678037,16.2178336325554
"Shackelford County, Texas",48212,32.6250553342187,9.42895086321381,5.25508247027234,3.19051959890611,19.690063810392,95.04709814646,51.7775752051048,14.9627623561273,9.74949221394719,11.7129316181449,9.20785375761679
"Shelby County, Texas",41170,14.0155660950991,3.68478657424298,2.95525922874942,8.12255076594229,17.6226101413134,76.0717254482841,49.3132248743221,12.5615763546798,8.70279146141215,11.1658456486043,20.3407224958949
"Sherman County, Texas",57130,18.4894556154978,3.77636096125552,1.32395531650807,18.9757058437295,15.5942219304005,83.3552199606041,52.1996060407091,16.6666666666667,8,14.9333333333333,12.9333333333333
"Smith County, Texas",59450,27.0361579605033,8.78065228458279,3.34901097434871,9.08664372849547,16.5654432975359,74.963073019845,48.2666041080179,11.7429695748152,11.243881370573,9.48939437565985,15.2749784048373
"Somervell County, Texas",64394,28.8740245261984,7.75601210383819,2.71512113617377,4.20852868943961,19.133735208752,90.2098682741683,50.3907122125474,17.2659968270756,10.9201480698043,9.30724484399788,15.4680063458488
"Starr County, Texas",30931,10.9397779522261,3.28866210608949,7.67994363344122,27.514367816092,11.3302723638181,83.5316716641679,48.7037731134433,6.69153042196106,8.76447374127239,13.938158636541,15.256515894011
"Stephens County, Texas",44940,15.7430730478589,3.6051637279597,4.46889432219506,4.25304552254755,19.6730070527891,90.4787347723873,52.2440692455653,14.277539341917,6.03719599427754,17.1673819742489,21.4878397711016
"Sterling County, Texas",53194,18.3727034120735,7.48031496062992,0.663716814159292,11.0675039246468,10.596546310832,82.8100470957614,49.5290423861852,10.0840336134454,15.7983193277311,7.56302521008403,15.4621848739496
"Stonewall County, Texas",58309,12.4858115777526,3.29171396140749,2.35720761559383,1.48725212464589,20.4674220963173,90.5099150141643,47.1671388101983,13.0246020260492,8.24891461649783,12.5904486251809,22.2865412445731
"Sutton County, Texas",61190,18.354943273906,6.645056726094,4.13371675053918,12.7603480094912,16.8204587397838,56.6042710255734,52.4123385183232,13.9130434782609,12.231884057971,16.7536231884058,7.2463768115942
"Swisher County, Texas",36337,15.9216166564605,3.93957950602164,3.7887879307389,12.9136836417669,19.0733486424423,84.195596379846,54.1942455761178,13.0986937590711,7.8011611030479,9.39767779390421,9.1799709724238
"Tarrant County, Texas",70306,32.6094829069741,10.9634046883301,3.39712543690538,16.0021433182823,11.3172212157699,63.4000480465329,48.888069391133,17.3031621151738,10.8646663304595,8.75707168058905,14.588080331013
"Taylor County, Texas",55568,26.8258226886367,9.63720974405243,1.8834559029922,6.74151584121698,14.4690629067561,75.1965154412781,48.7474640236764,12.026981032829,10.3994554286952,10.4427736006683,12.6550945264396
"Terrell County, Texas",42823,22.5930680359435,3.46598202824133,0,1.10741971207087,34.3300110741971,82.3920265780731,52.6024363233666,11.7469879518072,4.21686746987952,11.144578313253,28.3132530120482
"Terry County, Texas",44052,11.5625399258975,3.13019036667944,4.46731748726655,10.9606705351386,15.0709219858156,89.1924564796905,53.0464216634429,9.00502512562814,7.33668341708543,18.070351758794,12.9447236180905
"Throckmorton County, Texas",41875,22.3055295220244,7.68509840674789,2.83630470016207,2.26666666666667,25.6666666666667,93.9333333333333,46.0666666666667,21.5208034433285,8.17790530846485,7.74748923959828,10.0430416068867
"Titus County, Texas",53406,16.7567297107976,4.60322225557891,3.14636356148587,20.6059494328778,14.1887553884252,70.4026414748234,49.2616710996973,8.20666573699624,10.0753033049784,10.2914516803793,27.1370799051736
"Tom Green County, Texas",57670,25.0022957142295,8.30786183735849,2.51196044224203,5.91343925154874,15.5033924733449,81.0603059547389,49.9380504867462,12.682560137457,11.3097794959908,11.7733390607102,10.8265320733104
"Travis County, Texas",80668,51.533964796068,19.0860419943506,3.14414382286045,17.0417880474928,9.83672346916261,69.2974728272166,50.5071613355035,21.645345421207,10.5071116548257,6.77218010326163,7.38840052340417
"Trinity County, Texas",44052,13.6456780923994,3.90275707898659,3.2932652725177,4.30934713050582,26.727483150657,85.3836203962149,49.5949349853632,14.70700152207,7.64840182648402,15.144596651446,13.8508371385084
"Tyler County, Texas",47865,14.2427216225057,3.73568858357867,5.8767613509282,3.15461810072477,22.0033451031407,83.5485969150716,54.3858018955585,12.528,9.168,14.064,17.376
"Upshur County, Texas",54330,18.2383677531724,5.61262574201116,3.31589734177602,3.09283332527908,18.2042236505098,85.0553327212101,49.2026289083265,11.5353181552831,15.318155283129,11.7104495037945,17.472270869819
"Upton County, Texas",59008,14.017895185343,4.26075841499787,1.72350568390172,9.2577376061353,14.8452478772939,45.9874007121337,49.3563407285675,16.1543492478744,7.78286461739699,22.8907782864617,13.5382603008502
"Uvalde County, Texas",45936,19.4384835479256,4.9415832141154,2.9010073614878,10.4130265065616,16.8370571396706,88.9995910628648,48.6449310383286,8.55331712400139,10.6634248002779,15.6477943730462,12.5217089267107
"Val Verde County, Texas",47675,19.1203688124642,6.68977353030252,2.26442857921413,23.3791668366722,14.2988290015913,84.2710840915582,50.9098698437309,10.4651162790698,10.1694065757819,13.1565757818765,15.5523255813953
"Van Zandt County, Texas",57203,15.7756489493201,4.02760609806345,2.11868210790915,3.55904949079864,20.3662676433804,92.3298195461854,48.6635697695194,14.3040495684886,9.44899314007524,15.2600132772737,12.3832706350963
"Victoria County, Texas",58959,18.9140841104467,5.88673744885959,3.24176210215696,6.91191169440702,16.1303289730998,82.1031245925862,49.0461083829473,12.2106659717122,11.184818403658,12.7532042929233,15.0276007486555
"Walker County, Texas",41508,19.0176430284344,5.88172319287427,1.48112756808409,7.77785462341794,12.884708486064,70.6770869354727,58.467390552597,9.43029286150091,8.61805979255644,9.9222086638194,13.7507626601586
"Waller County, Texas",61752,22.9788233714803,7.67526932241501,3.19376455491659,13.2771416850035,11.8114347517995,54.7234550404654,49.7109611009585,13.2291839787269,13.5075619079275,12.1073624729932,13.0962273558252
"Ward County, Texas",61915,11.534807979373,2.42909485683268,3.58243011979464,6.94763729246488,13.5972754363559,85.4235845040443,50.2767134951043,10.8171206225681,7.60700389105058,15.1167315175097,21.284046692607
"Washington County, Texas",59623,28.089363686464,9.85204968417483,2.66096212042158,6.28773919206237,21.4599574769667,76.4309000708717,48.5613040396882,15.2242180630574,10.8968722522296,11.6819495038312,14.432860193443
"Webb County, Texas",50296,18.7628610064085,5.3789219945257,3.44985655642715,25.5112844600814,9.39249837182141,81.24192732684,49.048015805157,10.7814196373294,12.9707225596899,10.5131403038106,14.7481853011637
"Wharton County, Texas",51770,18.7713945527608,6.02024110730764,3.14941026359195,9.47878671530044,16.9754271453254,75.758302937224,49.385678633135,9.36273697009893,9.37931796827502,14.7183993809761,16.3709721991931
"Wheeler County, Texas",49036,15.2552038779584,3.39321357285429,2.89204687110446,7.40312319259688,19.5103142471564,90.0327742433006,52.2074416811259,12.3287671232877,9.58904109589041,13.013698630137,12.4496373892023
"Wichita County, Texas",49710,23.1307694123758,7.72599570318956,2.57854882996209,6.00587193728529,14.7169211677286,77.595835162008,51.8584378830758,11.5661970837668,10.2614736322443,10.7410476576688,14.8703210677575
"Wilbarger County, Texas",45121,14.8948266060262,3.02444570778852,4.42426018165837,4.48218919556499,17.3389950460014,73.7438075017693,48.6356845167886,11.3928218636813,6.86532762594666,8.80803424432005,15.2782351004281
"Willacy County, Texas",37906,9.20780372450488,2.79337865799586,5.82853068742202,12.9184369018161,14.0482748961203,86.171156449881,55.1006116065176,6.77442357974804,8.75921083907773,14.5115284050392,13.6558117423342
"Williamson County, Texas",90834,41.8713983207088,14.2231434561372,3.442473294092,13.0163365980818,12.2067818181499,75.7028383502473,49.2652124599211,19.5906593784852,11.2757989232951,6.77071142381142,8.82877363036804
"Wilson County, Texas",80082,22.9131702146453,6.92518328769543,2.42055579393725,3.99321492716025,15.8032328876472,88.5452005587707,50,14.2906875543951,11.9451697127937,12.9547432550044,12.3716275021758
"Winkler County, Texas",63585,9.52904929577465,2.26672535211268,1.56169555517419,15.3669138327793,11.6849910508821,80.3630784965482,51.6875479417029,8.02646720368239,5.60989643268124,18.9585730724971,23.8204833141542
"Wise County, Texas",67726,18.8113174491941,4.76962158374212,2.7235316124205,7.68516881739438,15.1184373342761,91.9774910140828,50.2666313122385,13.4262449107423,9.52395865956781,12.2611963670529,18.3651738177263
"Wood County, Texas",56749,19.1736092038207,6.99136378894687,2.42771778450655,4.11950104319261,26.7345851644693,88.2940471434279,49.5538686909042,13.2011025886865,9.25814956855225,15.8017737296261,16.5208533077661
"Yoakum County, Texas",69004,11.7658651951123,1.83287347260544,3.27242524916944,18.8806316767301,10.6943799349745,84.6609382257315,51.7533673943335,9.43019943019943,7.46438746438746,22.5356125356125,13.1339031339031
"Young County, Texas",52158,23.5719450469993,7.10211295894593,1.7825438534195,6.07427203385112,20.5111073993653,94.0203774845499,48.4939591336785,13.8783036263061,7.84265519360787,14.4437615242778,14.7510755992624
"Zapata County, Texas",32945,12.1513944223108,1.02091633466135,4.68059461631177,23.4781998174542,13.6488099417258,80.3482412413115,49.1118444148003,8.64654333008763,9.23076923076923,19.2989289191821,17.1957156767283
"Zavala County, Texas",40090,12.3644557104633,5.39360653429094,2.49221183800623,5.59094719195306,14.8533109807209,84.501257334451,52.8080469404862,9.0519877675841,11.0907237512742,13.9653414882773,14.638124362895
